head,left,right,winner,sampler,score,puid,response_time,network_latency,time_received,loser,left_html,right_html,head_html,winner_html,loser_html,left_filename,right_filename,head_filename,winner_filename,loser_filename,time_received_since_start,datetime_received,start_time,puid_num_responses,num_responses
5,14,24,14,Validation,69.0,a3899ada1e5c3542,1.5480000972747805,0.2199997901916504,1670133910.944,24,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/5.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/24.JPEG' />,14.JPEG,24.JPEG,5.JPEG,14.JPEG,24.JPEG,4929.298082113266,2022-12-04T06:05:10.944000,1670128981.645918,113,5295
22,21,20,21,Validation,73.0,a3899ada1e5c3542,1.1370000839233398,0.1359999179840088,1670133912.198,20,<img src='/static/targets/21.JPEG' />,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/22.JPEG' />,<img src='/static/targets/21.JPEG' />,<img src='/static/targets/20.JPEG' />,21.JPEG,20.JPEG,22.JPEG,21.JPEG,20.JPEG,4930.552082061768,2022-12-04T06:05:12.198000,1670128981.645918,114,5296
5,8,25,8,Validation,71.0,0d5fbf3f145e84a8,1.8600001335144043,0.09299993515014648,1670133912.221,25,<img src='/static/targets/8.JPEG' />,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/5.JPEG' />,<img src='/static/targets/8.JPEG' />,<img src='/static/targets/25.JPEG' />,8.JPEG,25.JPEG,5.JPEG,8.JPEG,25.JPEG,4930.575082063675,2022-12-04T06:05:12.221000,1670128981.645918,16,5297
14,12,5,12,Validation,70.0,708f718ea9382320,2.493000030517578,0.24699997901916504,1670133913.0,5,<img src='/static/targets/12.JPEG' />,<img src='/static/targets/5.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/12.JPEG' />,<img src='/static/targets/5.JPEG' />,12.JPEG,5.JPEG,14.JPEG,12.JPEG,5.JPEG,4931.354082107544,2022-12-04T06:05:13,1670128981.645918,66,5298
27,29,15,29,Validation,74.0,a3899ada1e5c3542,1.3350000381469729,0.11500000953674316,1670133913.648,15,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/15.jpg' />,<img src='/static/targets/27.JPEG' />,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/15.jpg' />,29.JPEG,15.jpg,27.JPEG,29.JPEG,15.jpg,4932.002082109451,2022-12-04T06:05:13.648000,1670128981.645918,115,5299
4,2,22,2,Validation,72.0,e16673172e720aef,3.062999963760376,0.366999864578247,1670133914.275,22,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/22.JPEG' />,<img src='/static/targets/4.JPEG' />,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/22.JPEG' />,2.JPEG,22.JPEG,4.JPEG,2.JPEG,22.JPEG,4932.629082202911,2022-12-04T06:05:14.275000,1670128981.645918,133,5300
15,26,17,17,Validation,66.0,cb6c935236c4b2f7,6.218999862670898,0.41300010681152344,1670133914.421,26,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/17.JPEG' />,<img src='/static/targets/15.jpg' />,<img src='/static/targets/17.JPEG' />,<img src='/static/targets/26.JPEG' />,26.JPEG,17.JPEG,15.jpg,17.JPEG,26.JPEG,4932.775082111359,2022-12-04T06:05:14.421000,1670128981.645918,93,5301
26,7,27,27,Validation,77.0,a3899ada1e5c3542,1.4090001583099363,0.1119999885559082,1670133915.168,7,<img src='/static/targets/7.JPEG' />,<img src='/static/targets/27.JPEG' />,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/27.JPEG' />,<img src='/static/targets/7.JPEG' />,7.JPEG,27.JPEG,26.JPEG,27.JPEG,7.JPEG,4933.522082090378,2022-12-04T06:05:15.168000,1670128981.645918,116,5302
9,24,12,12,Validation,76.0,708f718ea9382320,2.2750000953674316,0.2709999084472656,1670133915.531,24,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/12.JPEG' />,<img src='/static/targets/9.JPEG' />,<img src='/static/targets/12.JPEG' />,<img src='/static/targets/24.JPEG' />,24.JPEG,12.JPEG,9.JPEG,12.JPEG,24.JPEG,4933.8850820064545,2022-12-04T06:05:15.531000,1670128981.645918,67,5303
6,5,7,7,Validation,75.0,0d5fbf3f145e84a8,3.6679999828338623,0.04399991035461426,1670133915.969,5,<img src='/static/targets/5.JPEG' />,<img src='/static/targets/7.JPEG' />,<img src='/static/targets/6.JPEG' />,<img src='/static/targets/7.JPEG' />,<img src='/static/targets/5.JPEG' />,5.JPEG,7.JPEG,6.JPEG,7.JPEG,5.JPEG,4934.323082208633,2022-12-04T06:05:15.969000,1670128981.645918,17,5304
25,16,26,26,Validation,68.0,b421c5f7d6482867,8.224000215530396,0.24099993705749512,1670133916.699,16,<img src='/static/targets/16.JPEG' />,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/16.JPEG' />,16.JPEG,26.JPEG,25.JPEG,26.JPEG,16.JPEG,4935.053081989288,2022-12-04T06:05:16.699000,1670128981.645918,144,5305
21,18,28,28,Validation,78.0,e16673172e720aef,3.111999988555908,0.3710000514984131,1670133917.642,18,<img src='/static/targets/18.JPEG' />,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/21.JPEG' />,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/18.JPEG' />,18.JPEG,28.JPEG,21.JPEG,28.JPEG,18.JPEG,4935.99608206749,2022-12-04T06:05:17.642000,1670128981.645918,134,5306
13,1,11,11,Validation,80.0,a3899ada1e5c3542,2.319000005722046,0.11500000953674316,1670133917.718,1,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/13.JPEG' />,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/1.JPEG' />,1.JPEG,11.JPEG,13.JPEG,11.JPEG,1.JPEG,4936.072082042694,2022-12-04T06:05:17.718000,1670128981.645918,117,5307
3,2,4,4,Validation,82.0,0d5fbf3f145e84a8,1.943000078201294,0.08100008964538574,1670133917.957,2,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/4.JPEG' />,<img src='/static/targets/3.JPEG' />,<img src='/static/targets/4.JPEG' />,<img src='/static/targets/2.JPEG' />,2.JPEG,4.JPEG,3.JPEG,4.JPEG,2.JPEG,4936.31108212471,2022-12-04T06:05:17.957000,1670128981.645918,18,5308
15,24,10,24,Validation,81.0,708f718ea9382320,2.750999927520752,0.24699997901916504,1670133918.539,10,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/10.jpg' />,<img src='/static/targets/15.jpg' />,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/10.jpg' />,24.JPEG,10.jpg,15.jpg,24.JPEG,10.jpg,4936.893082141876,2022-12-04T06:05:18.539000,1670128981.645918,68,5309
11,24,9,9,Validation,86.0,0d5fbf3f145e84a8,2.447999954223633,0.04399991035461426,1670133920.49,24,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/9.JPEG' />,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/9.JPEG' />,<img src='/static/targets/24.JPEG' />,24.JPEG,9.JPEG,11.JPEG,9.JPEG,24.JPEG,4938.844082117081,2022-12-04T06:05:20.490000,1670128981.645918,19,5310
14,12,13,13,Validation,85.0,a3899ada1e5c3542,3.1530001163482666,0.2389998435974121,1670133921.178,12,<img src='/static/targets/12.JPEG' />,<img src='/static/targets/13.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/13.JPEG' />,<img src='/static/targets/12.JPEG' />,12.JPEG,13.JPEG,14.JPEG,13.JPEG,12.JPEG,4939.532082080841,2022-12-04T06:05:21.178000,1670128981.645918,118,5311
2,10,1,10,Validation,79.0,cb6c935236c4b2f7,6.4150002002716064,0.2969999313354492,1670133921.241,1,<img src='/static/targets/10.jpg' />,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/10.jpg' />,<img src='/static/targets/1.JPEG' />,10.jpg,1.JPEG,2.JPEG,10.jpg,1.JPEG,4939.595082044601,2022-12-04T06:05:21.241000,1670128981.645918,94,5312
9,6,12,12,Validation,84.0,e16673172e720aef,3.4189999103546143,0.23600006103515625,1670133921.4,6,<img src='/static/targets/6.JPEG' />,<img src='/static/targets/12.JPEG' />,<img src='/static/targets/9.JPEG' />,<img src='/static/targets/12.JPEG' />,<img src='/static/targets/6.JPEG' />,6.JPEG,12.JPEG,9.JPEG,12.JPEG,6.JPEG,4939.754082202911,2022-12-04T06:05:21.400000,1670128981.645918,135,5313
26,27,24,27,Validation,87.0,708f718ea9382320,3.492000102996826,0.24699997901916504,1670133922.267,24,<img src='/static/targets/27.JPEG' />,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/27.JPEG' />,<img src='/static/targets/24.JPEG' />,27.JPEG,24.JPEG,26.JPEG,27.JPEG,24.JPEG,4940.62108206749,2022-12-04T06:05:22.267000,1670128981.645918,69,5314
27,6,28,28,Validation,89.0,a3899ada1e5c3542,1.2760000228881836,0.3059999942779541,1670133922.573,6,<img src='/static/targets/6.JPEG' />,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/27.JPEG' />,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/6.JPEG' />,6.JPEG,28.JPEG,27.JPEG,28.JPEG,6.JPEG,4940.927082061768,2022-12-04T06:05:22.573000,1670128981.645918,119,5315
18,20,26,20,Validation,83.0,b421c5f7d6482867,6.506999969482422,0.2369999885559082,1670133923.438,26,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/18.JPEG' />,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/26.JPEG' />,20.JPEG,26.JPEG,18.JPEG,20.JPEG,26.JPEG,4941.792082071304,2022-12-04T06:05:23.438000,1670128981.645918,145,5316
4,2,5,2,Validation,88.0,0d5fbf3f145e84a8,3.3910000324249268,0.0840001106262207,1670133923.956,5,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/5.JPEG' />,<img src='/static/targets/4.JPEG' />,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/5.JPEG' />,2.JPEG,5.JPEG,4.JPEG,2.JPEG,5.JPEG,4942.310082197189,2022-12-04T06:05:23.956000,1670128981.645918,20,5317
3,4,0,0,Validation,92.0,708f718ea9382320,2.4160001277923584,0.247999906539917,1670133924.942,4,<img src='/static/targets/4.JPEG' />,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/3.JPEG' />,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/4.JPEG' />,4.JPEG,0.JPEG,3.JPEG,0.JPEG,4.JPEG,4943.296082019806,2022-12-04T06:05:24.942000,1670128981.645918,70,5318
1,24,2,2,Validation,91.0,e16673172e720aef,3.187999963760376,0.3680000305175781,1670133924.982,24,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/24.JPEG' />,24.JPEG,2.JPEG,1.JPEG,2.JPEG,24.JPEG,4943.3360822200775,2022-12-04T06:05:24.982000,1670128981.645918,136,5319
23,26,18,26,Validation,93.0,a3899ada1e5c3542,2.549000024795532,0.11899995803833008,1670133925.371,18,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/18.JPEG' />,<img src='/static/targets/23.JPEG' />,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/18.JPEG' />,26.JPEG,18.JPEG,23.JPEG,26.JPEG,18.JPEG,4943.725082159042,2022-12-04T06:05:25.371000,1670128981.645918,120,5320
21,10,29,29,Validation,90.0,cb6c935236c4b2f7,4.431999921798706,0.4749999046325683,1670133926.15,10,<img src='/static/targets/10.jpg' />,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/21.JPEG' />,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/10.jpg' />,10.jpg,29.JPEG,21.JPEG,29.JPEG,10.jpg,4944.504082202911,2022-12-04T06:05:26.150000,1670128981.645918,95,5321
17,15,16,15,Validation,95.0,0d5fbf3f145e84a8,2.4629998207092285,0.07899999618530273,1670133926.502,16,<img src='/static/targets/15.jpg' />,<img src='/static/targets/16.JPEG' />,<img src='/static/targets/17.JPEG' />,<img src='/static/targets/15.jpg' />,<img src='/static/targets/16.JPEG' />,15.jpg,16.JPEG,17.JPEG,15.jpg,16.JPEG,4944.856082201004,2022-12-04T06:05:26.502000,1670128981.645918,21,5322
9,20,5,5,Validation,96.0,708f718ea9382320,1.6529998779296875,0.26200008392333984,1670133926.856,20,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/5.JPEG' />,<img src='/static/targets/9.JPEG' />,<img src='/static/targets/5.JPEG' />,<img src='/static/targets/20.JPEG' />,20.JPEG,5.JPEG,9.JPEG,5.JPEG,20.JPEG,4945.210082054138,2022-12-04T06:05:26.856000,1670128981.645918,71,5323
17,24,16,16,Validation,98.0,a3899ada1e5c3542,2.0250000953674316,0.2369999885559082,1670133927.621,24,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/16.JPEG' />,<img src='/static/targets/17.JPEG' />,<img src='/static/targets/16.JPEG' />,<img src='/static/targets/24.JPEG' />,24.JPEG,16.JPEG,17.JPEG,16.JPEG,24.JPEG,4945.975082159042,2022-12-04T06:05:27.621000,1670128981.645918,121,5324
0,6,11,11,Validation,94.0,b421c5f7d6482867,5.371999979019165,0.2280001640319824,1670133929.049,6,<img src='/static/targets/6.JPEG' />,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/6.JPEG' />,6.JPEG,11.JPEG,0.JPEG,11.JPEG,6.JPEG,4947.4030821323395,2022-12-04T06:05:29.049000,1670128981.645918,146,5325
2,14,24,14,Validation,97.0,e16673172e720aef,4.206999778747559,0.4160001277923584,1670133929.575,24,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/24.JPEG' />,14.JPEG,24.JPEG,2.JPEG,14.JPEG,24.JPEG,4947.929082155228,2022-12-04T06:05:29.575000,1670128981.645918,137,5326
27,25,26,25,Validation,102.0,a3899ada1e5c3542,1.8600001335144043,0.22799992561340332,1670133929.6,26,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/27.JPEG' />,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/26.JPEG' />,25.JPEG,26.JPEG,27.JPEG,25.JPEG,26.JPEG,4947.9540820121765,2022-12-04T06:05:29.600000,1670128981.645918,122,5327
29,15,24,24,Validation,99.0,cb6c935236c4b2f7,3.321000099182129,0.4049999713897705,1670133929.773,15,<img src='/static/targets/15.jpg' />,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/15.jpg' />,15.jpg,24.JPEG,29.JPEG,24.JPEG,15.jpg,4948.127082109451,2022-12-04T06:05:29.773000,1670128981.645918,96,5328
13,14,27,14,Validation,101.0,708f718ea9382320,2.9820001125335693,0.26399993896484375,1670133930.097,27,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/27.JPEG' />,<img src='/static/targets/13.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/27.JPEG' />,14.JPEG,27.JPEG,13.JPEG,14.JPEG,27.JPEG,4948.451081991196,2022-12-04T06:05:30.097000,1670128981.645918,72,5329
14,6,2,2,Validation,100.0,0d5fbf3f145e84a8,3.8359999656677246,0.09100008010864258,1670133930.428,6,<img src='/static/targets/6.JPEG' />,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/6.JPEG' />,6.JPEG,2.JPEG,14.JPEG,2.JPEG,6.JPEG,4948.782082080841,2022-12-04T06:05:30.428000,1670128981.645918,22,5330
19,28,2,28,Validation,105.0,a3899ada1e5c3542,2.2820000648498535,0.11700010299682616,1670133932.091,2,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/19.JPEG' />,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/2.JPEG' />,28.JPEG,2.JPEG,19.JPEG,28.JPEG,2.JPEG,4950.445082187653,2022-12-04T06:05:32.091000,1670128981.645918,123,5331
23,22,25,22,Validation,104.0,e16673172e720aef,3.1459999084472656,0.3990001678466797,1670133933.019,25,<img src='/static/targets/22.JPEG' />,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/23.JPEG' />,<img src='/static/targets/22.JPEG' />,<img src='/static/targets/25.JPEG' />,22.JPEG,25.JPEG,23.JPEG,22.JPEG,25.JPEG,4951.37308216095,2022-12-04T06:05:33.019000,1670128981.645918,138,5332
21,18,26,26,Validation,106.0,cb6c935236c4b2f7,3.9489998817443848,0.30900001525878906,1670133934.025,18,<img src='/static/targets/18.JPEG' />,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/21.JPEG' />,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/18.JPEG' />,18.JPEG,26.JPEG,21.JPEG,26.JPEG,18.JPEG,4952.379082202911,2022-12-04T06:05:34.025000,1670128981.645918,97,5333
27,23,19,19,Validation,107.0,708f718ea9382320,3.700000047683716,0.25099992752075195,1670133934.046,23,<img src='/static/targets/23.JPEG' />,<img src='/static/targets/19.JPEG' />,<img src='/static/targets/27.JPEG' />,<img src='/static/targets/19.JPEG' />,<img src='/static/targets/23.JPEG' />,23.JPEG,19.JPEG,27.JPEG,19.JPEG,23.JPEG,4952.400082111359,2022-12-04T06:05:34.046000,1670128981.645918,73,5334
24,25,17,25,Validation,109.0,a3899ada1e5c3542,2.062999963760376,0.22300004959106445,1670133934.386,17,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/17.JPEG' />,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/17.JPEG' />,25.JPEG,17.JPEG,24.JPEG,25.JPEG,17.JPEG,4952.740082025528,2022-12-04T06:05:34.386000,1670128981.645918,124,5335
28,0,22,22,Validation,103.0,b421c5f7d6482867,5.8480000495910645,0.24000000953674316,1670133935.134,0,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/22.JPEG' />,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/22.JPEG' />,<img src='/static/targets/0.JPEG' />,0.JPEG,22.JPEG,28.JPEG,22.JPEG,0.JPEG,4953.488082170486,2022-12-04T06:05:35.134000,1670128981.645918,147,5336
26,9,29,29,Validation,112.0,708f718ea9382320,2.2070000171661377,0.2390000820159912,1670133936.492,9,<img src='/static/targets/9.JPEG' />,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/9.JPEG' />,9.JPEG,29.JPEG,26.JPEG,29.JPEG,9.JPEG,4954.846082210541,2022-12-04T06:05:36.492000,1670128981.645918,74,5337
20,5,23,23,Validation,110.0,e16673172e720aef,3.377999782562256,0.28100013732910156,1670133936.687,5,<img src='/static/targets/5.JPEG' />,<img src='/static/targets/23.JPEG' />,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/23.JPEG' />,<img src='/static/targets/5.JPEG' />,5.JPEG,23.JPEG,20.JPEG,23.JPEG,5.JPEG,4955.041082143784,2022-12-04T06:05:36.687000,1670128981.645918,139,5338
9,11,1,1,Validation,113.0,a3899ada1e5c3542,2.180000066757202,0.24000000953674316,1670133936.813,11,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/9.JPEG' />,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/11.JPEG' />,11.JPEG,1.JPEG,9.JPEG,1.JPEG,11.JPEG,4955.167082071304,2022-12-04T06:05:36.813000,1670128981.645918,125,5339
15,20,25,25,Validation,111.0,cb6c935236c4b2f7,3.5769999027252197,0.3020000457763672,1670133938.004,20,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/15.jpg' />,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/20.JPEG' />,20.JPEG,25.JPEG,15.jpg,25.JPEG,20.JPEG,4956.3580820560455,2022-12-04T06:05:38.004000,1670128981.645918,98,5340
23,18,12,18,Validation,114.0,b421c5f7d6482867,4.066999912261963,0.2369999885559082,1670133939.438,12,<img src='/static/targets/18.JPEG' />,<img src='/static/targets/12.JPEG' />,<img src='/static/targets/23.JPEG' />,<img src='/static/targets/18.JPEG' />,<img src='/static/targets/12.JPEG' />,18.JPEG,12.JPEG,23.JPEG,18.JPEG,12.JPEG,4957.792082071304,2022-12-04T06:05:39.438000,1670128981.645918,148,5341
0,24,14,14,Validation,117.0,a3899ada1e5c3542,3.1610000133514404,0.23200011253356936,1670133940.2,24,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/24.JPEG' />,24.JPEG,14.JPEG,0.JPEG,14.JPEG,24.JPEG,4958.554082155228,2022-12-04T06:05:40.200000,1670128981.645918,126,5342
13,0,10,10,Validation,108.0,0d5fbf3f145e84a8,10.33899998664856,0.07599997520446777,1670133940.848,0,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/10.jpg' />,<img src='/static/targets/13.JPEG' />,<img src='/static/targets/10.jpg' />,<img src='/static/targets/0.JPEG' />,0.JPEG,10.jpg,13.JPEG,10.jpg,0.JPEG,4959.202082157135,2022-12-04T06:05:40.848000,1670128981.645918,23,5343
18,4,29,29,Validation,116.0,e16673172e720aef,3.8580000400543217,0.3299999237060547,1670133940.98,4,<img src='/static/targets/4.JPEG' />,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/18.JPEG' />,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/4.JPEG' />,4.JPEG,29.JPEG,18.JPEG,29.JPEG,4.JPEG,4959.334082126617,2022-12-04T06:05:40.980000,1670128981.645918,140,5344
13,3,11,11,Validation,115.0,708f718ea9382320,4.325999975204468,0.24900007247924805,1670133941.071,3,<img src='/static/targets/3.JPEG' />,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/13.JPEG' />,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/3.JPEG' />,3.JPEG,11.JPEG,13.JPEG,11.JPEG,3.JPEG,4959.425082206726,2022-12-04T06:05:41.071000,1670128981.645918,75,5345
1,0,18,0,Validation,118.0,cb6c935236c4b2f7,3.5290000438690186,0.4010000228881836,1670133941.832,18,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/18.JPEG' />,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/18.JPEG' />,0.JPEG,18.JPEG,1.JPEG,0.JPEG,18.JPEG,4960.18608212471,2022-12-04T06:05:41.832000,1670128981.645918,99,5346
26,20,3,20,Validation,119.0,b421c5f7d6482867,2.9539999961853027,0.23799991607666016,1670133942.625,3,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/3.JPEG' />,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/3.JPEG' />,20.JPEG,3.JPEG,26.JPEG,20.JPEG,3.JPEG,4960.979082107544,2022-12-04T06:05:42.625000,1670128981.645918,149,5347
0,4,17,4,Validation,123.0,708f718ea9382320,2.1689999103546143,0.254000186920166,1670133943.489,17,<img src='/static/targets/4.JPEG' />,<img src='/static/targets/17.JPEG' />,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/4.JPEG' />,<img src='/static/targets/17.JPEG' />,4.JPEG,17.JPEG,0.JPEG,4.JPEG,17.JPEG,4961.84308218956,2022-12-04T06:05:43.489000,1670128981.645918,76,5348
17,16,20,20,Validation,120.0,a3899ada1e5c3542,5.007999897003174,0.23399996757507324,1670133945.446,16,<img src='/static/targets/16.JPEG' />,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/17.JPEG' />,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/16.JPEG' />,16.JPEG,20.JPEG,17.JPEG,20.JPEG,16.JPEG,4963.800082206726,2022-12-04T06:05:45.446000,1670128981.645918,127,5349
15,18,14,18,Validation,124.0,cb6c935236c4b2f7,3.388000011444092,0.2929999828338623,1670133945.622,14,<img src='/static/targets/18.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/15.jpg' />,<img src='/static/targets/18.JPEG' />,<img src='/static/targets/14.JPEG' />,18.JPEG,14.JPEG,15.jpg,18.JPEG,14.JPEG,4963.976082086563,2022-12-04T06:05:45.622000,1670128981.645918,100,5350
19,24,29,29,Validation,126.0,708f718ea9382320,2.1100001335144043,0.24699997901916504,1670133945.847,24,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/19.JPEG' />,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/24.JPEG' />,24.JPEG,29.JPEG,19.JPEG,29.JPEG,24.JPEG,4964.201081991196,2022-12-04T06:05:45.847000,1670128981.645918,77,5351
14,6,23,6,Validation,125.0,b421c5f7d6482867,3.4700000286102295,0.23399996757507324,1670133946.329,23,<img src='/static/targets/6.JPEG' />,<img src='/static/targets/23.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/6.JPEG' />,<img src='/static/targets/23.JPEG' />,6.JPEG,23.JPEG,14.JPEG,6.JPEG,23.JPEG,4964.683082103729,2022-12-04T06:05:46.329000,1670128981.645918,150,5352
21,24,20,20,Validation,129.0,708f718ea9382320,1.9010000228881836,0.2519998550415039,1670133948.0,24,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/21.JPEG' />,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/24.JPEG' />,24.JPEG,20.JPEG,21.JPEG,20.JPEG,24.JPEG,4966.354082107544,2022-12-04T06:05:48,1670128981.645918,78,5353
10,6,25,25,Validation,121.0,0d5fbf3f145e84a8,7.901000022888184,0.08299994468688965,1670133948.825,6,<img src='/static/targets/6.JPEG' />,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/10.jpg' />,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/6.JPEG' />,6.JPEG,25.JPEG,10.jpg,25.JPEG,6.JPEG,4967.179082155228,2022-12-04T06:05:48.825000,1670128981.645918,24,5354
22,24,25,24,Validation,128.0,cb6c935236c4b2f7,5.105000019073486,0.5239999294281006,1670133951.141,25,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/22.JPEG' />,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/25.JPEG' />,24.JPEG,25.JPEG,22.JPEG,24.JPEG,25.JPEG,4969.495082139969,2022-12-04T06:05:51.141000,1670128981.645918,101,5355
24,2,27,27,Validation,130.0,708f718ea9382320,4.697999954223633,0.2590000629425049,1670133952.962,2,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/27.JPEG' />,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/27.JPEG' />,<img src='/static/targets/2.JPEG' />,2.JPEG,27.JPEG,24.JPEG,27.JPEG,2.JPEG,4971.316082000732,2022-12-04T06:05:52.962000,1670128981.645918,79,5356
29,25,27,25,Validation,131.0,0d5fbf3f145e84a8,4.328000068664551,0.08800005912780762,1670133953.241,27,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/27.JPEG' />,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/27.JPEG' />,25.JPEG,27.JPEG,29.JPEG,25.JPEG,27.JPEG,4971.595082044601,2022-12-04T06:05:53.241000,1670128981.645918,25,5357
