Item,pos_weight
can_be_bought_everywhere,6.166666666666667
can_be_bought_in_sports_store,85.0
can_be_brought_to_the_beach,27.666666666666668
can_be_carried,2.185185185185185
can_be_coloured,1.5294117647058822
can_be_connected_to_a_car,85.0
can_be_connected_to_an_amplifier,16.2
can_be_decorated,2.5833333333333335
can_be_dishwashed,1.9655172413793103
can_be_electronic,27.666666666666668
can_be_found_in_a_garage,5.142857142857143
can_be_held,2.0714285714285716
can_be_knotted,85.0
can_be_luxurious,8.555555555555555
can_be_made_of_different_materials,1.205128205128205
can_be_made_of_different_tissues,1.3243243243243243
can_be_opened,5.615384615384615
can_be_operated_from_the_age_of_16,27.666666666666668
can_be_operated_from_the_age_of_18,8.555555555555555
can_be_played_on,11.285714285714286
can_be_played_upon,13.333333333333334
can_be_plunked_upon,42.0
can_be_printed_with_a_design,4.375
can_be_seen_on_television,1.15
can_be_something_at_a_door,85.0
can_be_thick_or_thin,11.285714285714286
can_be_tuned,13.333333333333334
can_be_turned,42.0
can_be_used_as_weapon,3.7777777777777777
can_be_used_by_anyone,1.7741935483870968
can_be_used_for_stirring,85.0
can_be_used_on_two_sides,20.5
can_be_used_several_times,1.15
can_be_used_to_cut_nails,85.0
can_be_used_to_hang_something_from,11.285714285714286
can_be_used_to_hang_up_something,85.0
can_be_used_to_hit_somebody,6.818181818181818
can_be_used_to_prick_with,85.0
can_be_used_to_put_something_in,3.0952380952380953
can_be_used_to_threaten_somebody,7.6
can_be_written_on,85.0
can_be_written_on_with_chalk,85.0
can_become_dirty,1.15
can_break,1.15
can_break,1.606060606060606
can_break_stuff_open,20.5
can_burn_something_in_cooking,20.5
can_burn_you,20.5
can_crash,6.818181818181818
can_cut_you,16.2
can_defrost_food,85.0
can_drive_on_rough_roads,27.666666666666668
can_explode,6.818181818181818
can_get_rusty,1.8666666666666667
can_go_in_dishwasher,7.6
can_go_into_the_washing-machine,85.0
can_grill_two_sandwiches_at_once,85.0
can_harm,4.0588235294117645
can_hold_water,7.6
can_hurt,7.6
can_hurt_you,6.818181818181818
can_injure,3.526315789473684
can_produce_different_tones_at_once,16.2
can_produce_steam,16.2
can_save_lifes,42.0
can_sink,1.15
can_slide,85.0
can_sound_out_of_tune,20.5
can_stand_in_queue,16.2
can_work_as_defence,16.2
causes_accidents,4.733333333333333
causes_explosion,85.0
causes_traffic_jams,27.666666666666668
checkered,85.0
classical_instrument,13.333333333333334
classical_music,13.333333333333334
clips_together,85.0
closes_with_cork,85.0
comes_in_different_brands_and_models,1.15
comes_in_different_lengths,1.606060606060606
comes_in_different_patterns,6.166666666666667
comes_in_different_prints,4.0588235294117645
comes_in_very_handy,1.606060606060606
comes_in_very_handy_when_trying_to_avoid_a_traffic_jam,16.2
consists_of_different_parts,2.3076923076923075
consists_of_pants_and_sweater,85.0
consists_of_two_parts,7.6
constitutes_a_whole,1.15
contains_a_beverage,27.666666666666668
contains_bullets,85.0
contains_different_curved_bars,85.0
contains_liquid,20.5
contains_rice,27.666666666666668
costs_a_lot_of_money,3.7777777777777777
costs_money,1.15
creates_a_good_atmosphere,13.333333333333334
damages_delicate_surfaces,7.6
decorated_with_feathers,85.0
destroys,5.615384615384615
does_not_melt_in_high_temperature,1.9655172413793103
does_not_produce_sound,2.5833333333333335
does_not_weigh_much,2.185185185185185
don't_have_openings_between_fingers,2.44
driven_by_1_person,6.818181818181818
driven_by_a_truck_driver,85.0
driven_by_an_engine_driver,85.0
drivers_licence_not_required,20.5
drives_above_the_ground,7.6
drives_on_a_highway,27.666666666666668
drives_on_a_road,16.2
drives_on_fields,42.0
drives_on_land,11.285714285714286
emits_smoke,7.6
especially_played_by_older_people,85.0
especially_used_by_boys,4.375
especially_used_by_women,7.6
especially_used_for_vegetables,13.333333333333334
especially_used_with_nice_weather,13.333333333333334
everybody_has_it,4.0588235294117645
exists_in_different_brands,1.15
exists_in_different_colors,1.15
exists_in_different_colors_and_different_forms,1.15
exists_in_different_forms,1.15
exists_in_different_kinds,1.15
exists_in_different_lengths,1.606060606060606
exists_in_different_materials,1.457142857142857
exists_in_different_measurements,1.15
exists_in_different_sizes,1.15
exists_in_different_sizes,1.15
exists_in_different_thicknesses,3.3
exists_in_different_types,1.15
exists_in_pairs,85.0
featured_in_a_brass_band,42.0
featured_in_an_orchestra,13.333333333333334
featured_in_Tintin,20.5
feels_rough,42.0
fires_torpedos,20.5
flies,27.666666666666668
flies_high_in_the_sky,85.0
flies_in_the_sky,42.0
flies_low,27.666666666666668
floats,11.285714285714286
floats_on_water,20.5
for_fancy_occasions,16.2
for_sale_in_a_music_shop,13.333333333333334
forces_locks,27.666666666666668
found_in_a_tool_box,9.75
gets_warm,4.733333333333333
gives_a_nasty_sound,42.0
gives_a_recoil,85.0
gives_warmth,85.0
goes_down_to_great_depth,85.0
goes_fast,6.818181818181818
goes_slow,20.5
hangs_around_the_neck/shoulders,27.666666666666668
has_2_or_4_wheels,20.5
has_2_wheels,16.2
has_4_wheels,13.333333333333334
has_4x4_drive,85.0
has_a_bag_of_air,85.0
has_a_bed,20.5
has_a_bell,42.0
has_a_blade,42.0
has_a_brake,6.818181818181818
has_a_brake_in_the_back,11.285714285714286
has_a_button,5.142857142857143
has_a_cabin,9.75
has_a_cap,42.0
has_a_cap,42.0
has_a_clear_sound,20.5
has_a_clock,13.333333333333334
has_a_complex_shape,11.285714285714286
has_a_conductor,85.0
has_a_cross_or_flat_shape,27.666666666666668
has_a_dark_color,1.5294117647058822
has_a_dead_corner,16.2
has_a_deep_sound,42.0
has_a_driver,6.818181818181818
has_a_dull_sound,85.0
has_a_filter,13.333333333333334
has_a_flat_head,42.0
has_a_grillfunction,85.0
has_a_grip,3.3
has_a_grip_made_of_plastic,5.142857142857143
has_a_grip_made_of_wood,4.733333333333333
has_a_handle,5.142857142857143
has_a_head,5.615384615384615
has_a_heavy_engine,7.6
has_a_helm,27.666666666666668
has_a_hole,11.285714285714286
has_a_horn,9.75
has_a_keyboard,85.0
has_a_khaki_colour,4.733333333333333
has_a_kitchen,16.2
has_a_label,42.0
has_a_lid,20.5
has_a_lid,20.5
has_a_little_door,27.666666666666668
has_a_little_lamp,6.818181818181818
has_a_loading_space,8.555555555555555
has_a_looking_window,27.666666666666668
has_a_metal_blade,27.666666666666668
has_a_metal_head,6.818181818181818
has_a_metallic_color,1.9655172413793103
has_a_motor,7.6
has_a_mouthpiece,85.0
has_a_neck,6.818181818181818
has_a_negative_connotation,16.2
has_a_nozzle,42.0
has_a_periscope,85.0
has_a_place_to_sleep,9.75
has_a_plain_color,1.15
has_a_plug,85.0
has_a_point,16.2
has_a_problem_of_scale,20.5
has_a_propellor,16.2
has_a_roof_or_no_roof,27.666666666666668
has_a_saddle,85.0
has_a_sail,42.0
has_a_sharp_edge,27.666666666666668
has_a_sharp_point,13.333333333333334
has_a_shrill_sound,16.2
has_a_skin,85.0
has_a_sliding_door,42.0
has_a_smoking_and_non-smoking_space,27.666666666666668
has_a_soft_sound,20.5
has_a_sound_bell,42.0
has_a_sound_box_,42.0
has_a_spare_wheel_in_the_back,27.666666666666668
has_a_speed_restriction,8.555555555555555
has_a_steering_wheel,6.818181818181818
has_a_stick,85.0
has_a_straw,85.0
has_a_striking_color,5.615384615384615
has_a_tachometer,9.75
has_a_tail,85.0
has_a_temperature_switch,85.0
has_a_timer,85.0
